CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-118711,Female,1,No,No,12,One year,Yes,Bank transfer (automatic),71.8,805.48,No
CUST-118712,Female,0,Yes,No,11,Two year,No,Bank transfer (automatic),70.41,803.29,No
CUST-118713,Female,0,Yes,Yes,22,One year,Yes,Mailed check,93.7,2085.31,No
CUST-118714,Female,0,Yes,No,41,One year,Yes,Electronic check,102.87,4637.52,No
CUST-118715,Female,0,No,Yes,51,Two year,No,Mailed check,66.11,3348.56,No
CUST-118716,Female,0,Yes,Yes,57,Two year,No,Electronic check,105.78,5428.76,Yes
CUST-118717,Male,0,Yes,Yes,30,One year,Yes,Bank transfer (automatic),69.03,2052.02,No
CUST-118718,Female,0,Yes,Yes,69,One year,No,Credit card (automatic),28.95,2184.95,No
CUST-118719,Male,1,No,No,48,Two year,Yes,Mailed check,114.95,5843.96,No
CUST-118720,Female,1,Yes,Yes,16,Month-to-month,No,Mailed check,27.55,406.64,Yes
CUST-118721,Male,0,Yes,Yes,58,Two year,No,Bank transfer (automatic),83.43,4842.51,No
CUST-118722,Female,0,Yes,Yes,62,One year,Yes,Mailed check,25.97,1478.85,No
CUST-118723,Female,1,No,Yes,38,Two year,No,Electronic check,74.7,2933.76,Yes
CUST-118724,Female,0,No,Yes,24,One year,Yes,Mailed check,104.82,2625.2,No
CUST-118725,Male,1,No,Yes,44,Two year,Yes,Credit card (automatic),77.89,3541.67,No
CUST-118726,Female,0,No,No,58,Month-to-month,No,Mailed check,118.27,7352.33,Yes
CUST-118727,Male,1,Yes,Yes,55,One year,Yes,Bank transfer (automatic),43.85,2418.11,Yes
CUST-118728,Female,0,No,No,43,One year,No,Electronic check,104.15,4717.61,No
CUST-118729,Female,0,Yes,No,28,One year,Yes,Bank transfer (automatic),109.36,2990.5,No
CUST-118730,Female,1,No,No,72,Two year,Yes,Electronic check,83.21,6551.56,Yes
CUST-118731,Male,0,No,Yes,52,One year,Yes,Bank transfer (automatic),39.87,2151.41,No
CUST-118732,Female,0,No,Yes,19,Two year,No,Electronic check,97.98,1734.43,No
CUST-118733,Female,0,No,No,10,Month-to-month,No,Credit card (automatic),29.29,314.38,Yes
CUST-118734,Male,0,No,Yes,65,Two year,No,Bank transfer (automatic),46.79,3190.59,No
CUST-118735,Male,0,No,No,28,Two year,No,Mailed check,62.35,1816.97,No
CUST-118736,Female,0,Yes,No,43,Month-to-month,Yes,Bank transfer (automatic),75.83,3551.4,No
CUST-118737,Male,1,Yes,No,18,Month-to-month,No,Electronic check,94.04,1703.27,Yes
CUST-118738,Female,0,No,Yes,33,Two year,Yes,Bank transfer (automatic),26.32,896.62,No
CUST-118739,Male,1,No,Yes,9,Month-to-month,No,Electronic check,60.67,549.96,Yes
CUST-118740,Male,0,No,No,48,Two year,No,Bank transfer (automatic),116.73,5458.2,Yes
CUST-118741,Male,1,Yes,Yes,13,One year,No,Electronic check,27.07,359.37,No
CUST-118742,Male,0,No,Yes,49,One year,Yes,Bank transfer (automatic),75.86,3514.46,No
CUST-118743,Male,0,No,Yes,11,Month-to-month,Yes,Electronic check,20.58,242.97,Yes
CUST-118744,Female,1,No,Yes,23,Month-to-month,No,Mailed check,62.38,1475.72,No
CUST-118745,Male,0,No,Yes,50,Two year,No,Electronic check,108.1,5486.93,Yes
CUST-118746,Male,0,No,Yes,53,Two year,Yes,Electronic check,114.03,6037.52,No
CUST-118747,Male,0,No,No,66,One year,No,Credit card (automatic),37.3,2700.02,No
CUST-118748,Male,0,Yes,No,11,Month-to-month,No,Electronic check,60.77,621.25,No
CUST-118749,Male,0,No,No,66,Two year,Yes,Bank transfer (automatic),90.84,5914.54,No
CUST-118750,Female,0,No,Yes,16,Two year,No,Bank transfer (automatic),24.7,356.17,No
CUST-118751,Male,0,Yes,No,28,One year,Yes,Mailed check,112.7,2882.36,No
CUST-118752,Female,1,No,No,22,Two year,No,Mailed check,112.25,2399.02,No
CUST-118753,Male,0,Yes,Yes,32,One year,No,Credit card (automatic),79.0,2680.02,No
CUST-118754,Male,0,Yes,No,45,Two year,No,Electronic check,49.07,2250.04,Yes
CUST-118755,Female,0,Yes,No,59,Month-to-month,No,Credit card (automatic),38.41,2220.72,No
CUST-118756,Male,0,No,Yes,51,Two year,No,Credit card (automatic),23.07,1253.41,No
CUST-118757,Female,0,No,Yes,38,Two year,Yes,Credit card (automatic),84.63,3237.27,No
CUST-118758,Female,0,Yes,No,21,Month-to-month,No,Mailed check,27.7,628.03,Yes
CUST-118759,Male,0,No,No,23,Month-to-month,Yes,Credit card (automatic),115.97,2808.96,No
CUST-118760,Male,0,Yes,No,22,One year,Yes,Electronic check,108.49,2589.7,No
CUST-118761,Female,0,No,Yes,5,One year,Yes,Bank transfer (automatic),114.16,525.22,No
CUST-118762,Female,0,No,Yes,49,Month-to-month,No,Bank transfer (automatic),65.67,3062.81,No
CUST-118763,Male,0,No,Yes,56,Two year,No,Electronic check,34.52,2048.03,No
CUST-118764,Female,0,No,No,31,One year,No,Electronic check,101.03,3126.95,Yes
CUST-118765,Male,0,Yes,No,69,Month-to-month,No,Credit card (automatic),57.71,3626.72,Yes
CUST-118766,Female,0,Yes,Yes,47,Two year,Yes,Electronic check,24.82,1270.18,No
CUST-118767,Male,0,No,Yes,63,Two year,Yes,Electronic check,90.37,5403.59,No
CUST-118768,Male,0,Yes,No,25,Month-to-month,Yes,Electronic check,61.43,1399.04,No
CUST-118769,Female,0,Yes,Yes,46,Two year,Yes,Credit card (automatic),77.33,3536.99,No
CUST-118770,Female,1,No,No,38,Two year,No,Electronic check,39.0,1413.29,Yes
CUST-118771,Female,0,No,No,4,Month-to-month,No,Bank transfer (automatic),119.43,522.64,Yes
CUST-118772,Female,0,Yes,Yes,40,Month-to-month,No,Mailed check,81.22,3274.45,Yes
CUST-118773,Male,0,Yes,Yes,28,Month-to-month,Yes,Credit card (automatic),66.56,2036.02,No
CUST-118774,Female,0,No,No,72,Month-to-month,No,Credit card (automatic),108.64,8403.22,No
CUST-118775,Male,1,Yes,Yes,70,Two year,No,Mailed check,64.17,4652.74,No
CUST-118776,Female,0,No,Yes,54,One year,No,Credit card (automatic),54.33,3147.02,No
CUST-118777,Male,0,No,Yes,42,Two year,No,Credit card (automatic),80.48,3612.24,No
CUST-118778,Male,0,No,No,45,Month-to-month,Yes,Electronic check,67.95,3107.73,Yes
CUST-118779,Male,1,No,No,43,Month-to-month,No,Electronic check,50.88,2293.4,No
CUST-118780,Female,0,Yes,No,15,Month-to-month,No,Credit card (automatic),29.3,412.29,No
CUST-118781,Female,0,Yes,Yes,1,Month-to-month,Yes,Mailed check,101.37,93.25,Yes
CUST-118782,Female,0,Yes,No,50,Month-to-month,Yes,Electronic check,91.0,4430.83,Yes
CUST-118783,Male,0,Yes,No,12,Month-to-month,Yes,Credit card (automatic),57.89,638.97,Yes
CUST-118784,Female,1,No,Yes,9,Month-to-month,Yes,Electronic check,35.17,302.44,Yes
CUST-118785,Female,0,Yes,Yes,55,Two year,No,Electronic check,52.47,3009.47,No
CUST-118786,Female,0,Yes,Yes,30,Month-to-month,Yes,Electronic check,102.57,3363.17,No
CUST-118787,Female,1,No,Yes,71,Two year,No,Electronic check,49.5,3618.57,Yes
CUST-118788,Male,0,Yes,Yes,36,One year,Yes,Bank transfer (automatic),54.94,2173.83,No
CUST-118789,Female,1,Yes,No,34,One year,Yes,Credit card (automatic),24.82,810.67,No
CUST-118790,Female,0,No,Yes,39,Two year,Yes,Mailed check,60.75,2387.22,No
CUST-118791,Female,0,Yes,Yes,14,One year,No,Electronic check,84.68,1128.7,No
CUST-118792,Male,0,No,No,31,One year,No,Mailed check,50.61,1626.59,No
CUST-118793,Female,0,Yes,No,0,Month-to-month,No,Mailed check,104.14,104.14,Yes
CUST-118794,Male,0,Yes,Yes,22,One year,No,Bank transfer (automatic),58.79,1276.62,No
CUST-118795,Female,0,No,No,36,Two year,Yes,Electronic check,33.11,1262.27,Yes
CUST-118796,Male,1,No,No,26,Month-to-month,Yes,Bank transfer (automatic),24.98,624.74,Yes
CUST-118797,Male,0,No,No,59,Two year,No,Bank transfer (automatic),22.12,1320.29,No
CUST-118798,Female,0,No,Yes,17,One year,No,Bank transfer (automatic),79.81,1302.37,No
CUST-118799,Male,0,No,No,54,One year,No,Credit card (automatic),33.68,1731.45,No
CUST-118800,Female,0,Yes,No,12,Two year,Yes,Mailed check,91.45,1105.65,No
CUST-118801,Female,0,Yes,Yes,23,Month-to-month,Yes,Mailed check,53.63,1282.09,Yes
CUST-118802,Female,0,Yes,Yes,71,Two year,Yes,Mailed check,59.52,3927.35,No
CUST-118803,Female,0,Yes,Yes,67,Two year,No,Electronic check,76.89,5169.66,No
CUST-118804,Female,0,No,No,17,Two year,Yes,Credit card (automatic),77.17,1404.35,No
CUST-118805,Male,0,No,No,20,One year,Yes,Mailed check,26.97,523.14,Yes
CUST-118806,Male,0,Yes,No,61,Two year,No,Electronic check,49.21,3173.65,No
CUST-118807,Male,0,No,No,41,One year,No,Electronic check,53.08,2080.83,Yes
CUST-118808,Male,0,No,Yes,27,One year,Yes,Mailed check,104.51,2930.41,No
CUST-118809,Male,0,Yes,Yes,21,Month-to-month,Yes,Bank transfer (automatic),48.53,1032.84,No
CUST-118810,Female,0,No,No,52,Month-to-month,Yes,Electronic check,43.92,2164.48,Yes
CUST-118811,Female,1,Yes,No,20,Month-to-month,No,Mailed check,50.56,945.18,No
CUST-118812,Male,0,No,Yes,50,Two year,No,Bank transfer (automatic),71.89,3344.62,No
CUST-118813,Male,0,No,Yes,8,Month-to-month,No,Electronic check,110.54,914.59,No
CUST-118814,Male,0,No,Yes,23,Month-to-month,No,Mailed check,93.32,1945.38,Yes
CUST-118815,Female,0,Yes,No,4,Month-to-month,No,Bank transfer (automatic),27.78,110.71,No
CUST-118816,Male,0,Yes,No,41,One year,Yes,Mailed check,77.38,3322.08,No
CUST-118817,Male,1,Yes,Yes,55,Two year,Yes,Credit card (automatic),92.47,5090.28,No
CUST-118818,Male,0,Yes,No,6,Month-to-month,No,Bank transfer (automatic),90.86,498.77,No
CUST-118819,Female,0,No,Yes,56,Two year,Yes,Electronic check,22.46,1310.27,Yes
CUST-118820,Female,1,No,Yes,50,One year,No,Bank transfer (automatic),25.84,1231.98,No
CUST-118821,Female,1,No,No,38,Month-to-month,Yes,Mailed check,25.28,969.69,No
CUST-118822,Male,0,Yes,No,59,Two year,No,Bank transfer (automatic),96.77,5257.91,Yes
CUST-118823,Female,0,Yes,Yes,49,One year,No,Mailed check,79.38,3752.23,No
CUST-118824,Female,1,No,No,57,Month-to-month,No,Electronic check,86.57,5016.36,No
CUST-118825,Female,0,Yes,No,17,Two year,Yes,Electronic check,44.07,688.46,No
CUST-118826,Female,0,No,Yes,20,One year,No,Electronic check,57.29,1150.76,Yes
CUST-118827,Female,0,Yes,No,39,Month-to-month,No,Bank transfer (automatic),85.07,3484.78,No
CUST-118828,Female,0,No,Yes,44,One year,Yes,Electronic check,96.95,3888.29,No
CUST-118829,Female,0,No,No,38,Two year,No,Electronic check,92.44,3660.28,Yes
CUST-118830,Male,0,Yes,Yes,66,Two year,No,Electronic check,31.3,2174.69,No
CUST-118831,Female,0,Yes,No,39,Two year,Yes,Credit card (automatic),73.01,2795.08,No
CUST-118832,Female,0,Yes,Yes,50,One year,Yes,Bank transfer (automatic),104.78,5602.58,No
CUST-118833,Female,0,No,Yes,54,One year,No,Credit card (automatic),80.82,4637.08,Yes
CUST-118834,Female,0,Yes,Yes,24,One year,No,Mailed check,62.98,1612.97,No
CUST-118835,Male,0,No,Yes,2,Month-to-month,No,Mailed check,92.92,182.95,No
CUST-118836,Male,0,Yes,No,69,Two year,No,Mailed check,40.86,2650.84,No
CUST-118837,Male,0,No,No,39,Two year,Yes,Mailed check,102.13,3712.52,No
CUST-118838,Male,0,Yes,No,64,One year,Yes,Credit card (automatic),25.18,1611.64,No
CUST-118839,Male,0,Yes,Yes,28,Month-to-month,No,Electronic check,27.82,796.3,No
CUST-118840,Male,0,No,No,4,Month-to-month,Yes,Mailed check,36.38,138.93,Yes
CUST-118841,Female,0,Yes,Yes,11,Month-to-month,Yes,Electronic check,42.81,436.8,No
CUST-118842,Female,0,Yes,No,25,Month-to-month,Yes,Mailed check,109.48,2753.89,No
CUST-118843,Male,0,Yes,No,18,One year,Yes,Mailed check,37.7,743.05,No
CUST-118844,Male,1,No,No,10,Month-to-month,No,Mailed check,95.74,1041.12,Yes
CUST-118845,Female,0,Yes,Yes,34,Month-to-month,Yes,Bank transfer (automatic),73.56,2605.45,No
CUST-118846,Male,0,No,Yes,18,Month-to-month,Yes,Credit card (automatic),51.78,940.85,Yes
CUST-118847,Female,0,Yes,No,24,One year,No,Mailed check,71.52,1777.41,No
CUST-118848,Male,0,No,No,30,One year,No,Mailed check,49.14,1452.06,No
CUST-118849,Female,1,Yes,No,33,One year,Yes,Mailed check,32.84,987.24,No
CUST-118850,Male,0,No,No,43,One year,No,Electronic check,87.67,3673.6,No
CUST-118851,Female,0,No,No,31,One year,No,Credit card (automatic),110.27,3353.46,No
CUST-118852,Female,0,No,Yes,62,Two year,Yes,Bank transfer (automatic),75.46,4550.34,No
CUST-118853,Female,1,No,Yes,46,One year,Yes,Credit card (automatic),27.18,1324.7,No
CUST-118854,Female,0,No,No,1,Month-to-month,No,Electronic check,108.04,108.23,No
CUST-118855,Male,0,Yes,No,19,Month-to-month,No,Electronic check,21.99,414.64,Yes
CUST-118856,Female,0,Yes,Yes,12,Two year,Yes,Credit card (automatic),43.16,516.37,No
CUST-118857,Male,1,No,Yes,0,Month-to-month,No,Electronic check,97.21,97.21,Yes
CUST-118858,Female,0,No,No,30,Two year,No,Bank transfer (automatic),110.86,3282.8,Yes
CUST-118859,Female,0,Yes,No,18,Two year,No,Credit card (automatic),70.5,1184.57,No
CUST-118860,Male,0,No,Yes,33,Month-to-month,Yes,Credit card (automatic),91.55,2920.01,No
CUST-118861,Female,0,Yes,Yes,32,One year,No,Mailed check,50.02,1650.18,No
CUST-118862,Male,0,Yes,Yes,12,One year,Yes,Electronic check,49.52,619.54,No
CUST-118863,Male,0,Yes,Yes,30,One year,No,Electronic check,76.3,2505.71,No
CUST-118864,Male,0,No,No,29,Two year,No,Electronic check,115.95,3078.11,No
CUST-118865,Male,0,No,No,18,One year,No,Credit card (automatic),102.55,1792.28,No
CUST-118866,Male,0,No,Yes,22,Two year,Yes,Credit card (automatic),41.92,981.85,Yes
CUST-118867,Male,0,Yes,No,33,One year,No,Mailed check,38.07,1132.92,Yes
CUST-118868,Female,0,No,No,41,Two year,No,Bank transfer (automatic),84.67,3249.9,No
CUST-118869,Female,0,Yes,No,60,Two year,No,Credit card (automatic),24.8,1372.68,Yes
CUST-118870,Male,0,No,Yes,61,Two year,Yes,Credit card (automatic),82.2,4559.89,No
CUST-118871,Male,0,No,No,71,Two year,No,Bank transfer (automatic),25.16,1898.37,No
CUST-118872,Male,0,Yes,No,27,One year,No,Bank transfer (automatic),66.35,1875.99,No
CUST-118873,Female,0,No,No,27,One year,Yes,Bank transfer (automatic),107.3,2624.67,No
CUST-118874,Male,1,Yes,Yes,62,Two year,No,Credit card (automatic),89.31,5175.92,No
CUST-118875,Female,0,Yes,Yes,31,One year,No,Bank transfer (automatic),54.91,1674.57,No
CUST-118876,Female,0,No,No,61,One year,Yes,Mailed check,83.66,5584.77,Yes
CUST-118877,Male,1,No,No,0,Month-to-month,No,Bank transfer (automatic),85.04,85.04,Yes
CUST-118878,Male,1,Yes,No,68,Two year,Yes,Credit card (automatic),72.02,4727.93,No
CUST-118879,Male,0,Yes,No,50,Month-to-month,No,Credit card (automatic),62.11,3243.04,No
CUST-118880,Male,0,No,Yes,25,One year,No,Electronic check,42.63,1171.77,No
CUST-118881,Female,0,Yes,No,65,Two year,No,Bank transfer (automatic),23.66,1539.52,No
CUST-118882,Female,0,Yes,No,18,Month-to-month,Yes,Electronic check,104.75,1727.25,No
CUST-118883,Male,0,No,No,69,Two year,No,Credit card (automatic),103.58,6828.36,No
CUST-118884,Female,0,Yes,Yes,69,Two year,No,Bank transfer (automatic),81.2,6143.56,No
CUST-118885,Female,0,Yes,Yes,44,Two year,Yes,Mailed check,94.96,4112.31,No
CUST-118886,Male,0,Yes,No,17,Month-to-month,Yes,Electronic check,87.94,1535.73,No
CUST-118887,Female,0,Yes,No,36,Two year,No,Credit card (automatic),74.32,2935.18,Yes
CUST-118888,Female,0,Yes,Yes,50,Two year,Yes,Electronic check,20.59,968.51,No
CUST-118889,Male,0,Yes,Yes,58,Two year,Yes,Credit card (automatic),35.73,2110.7,No
CUST-118890,Male,0,Yes,No,22,One year,No,Credit card (automatic),92.15,1944.74,No
CUST-118891,Female,0,Yes,Yes,11,One year,No,Electronic check,36.3,436.1,No
CUST-118892,Male,0,No,No,10,Month-to-month,No,Bank transfer (automatic),109.74,1114.74,No
CUST-118893,Female,0,No,No,12,Two year,No,Electronic check,105.91,1394.15,No
CUST-118894,Male,0,Yes,No,25,Two year,Yes,Bank transfer (automatic),31.81,723.94,No
CUST-118895,Female,1,Yes,No,22,Month-to-month,Yes,Mailed check,33.03,759.73,Yes
CUST-118896,Male,0,No,No,0,One year,Yes,Credit card (automatic),47.31,47.31,No
CUST-118897,Female,0,No,No,70,One year,Yes,Electronic check,43.5,2910.37,No
CUST-118898,Male,0,Yes,Yes,13,Two year,Yes,Electronic check,76.47,947.58,No
CUST-118899,Male,0,Yes,No,41,One year,No,Credit card (automatic),25.75,1077.41,Yes
CUST-118900,Female,0,No,Yes,32,Month-to-month,Yes,Bank transfer (automatic),69.95,2061.18,Yes
CUST-118901,Male,0,Yes,Yes,19,Month-to-month,No,Mailed check,22.62,393.03,No
CUST-118902,Male,0,No,No,51,Month-to-month,Yes,Bank transfer (automatic),74.41,3794.96,No
CUST-118903,Male,1,Yes,Yes,45,Two year,No,Bank transfer (automatic),26.2,1219.6,No
CUST-118904,Male,1,Yes,Yes,2,One year,Yes,Electronic check,65.53,135.76,No
CUST-118905,Male,0,Yes,Yes,1,Month-to-month,No,Bank transfer (automatic),20.62,20.67,Yes
CUST-118906,Male,1,No,Yes,9,Month-to-month,No,Mailed check,20.44,182.7,Yes
CUST-118907,Male,0,No,No,55,One year,No,Bank transfer (automatic),86.19,5051.89,No
CUST-118908,Male,1,Yes,No,65,Two year,Yes,Electronic check,110.08,6639.2,No
CUST-118909,Female,0,Yes,Yes,38,One year,Yes,Mailed check,70.06,2401.66,No
CUST-118910,Female,0,No,Yes,54,Two year,No,Credit card (automatic),106.55,6076.69,No
CUST-118911,Male,0,No,Yes,69,One year,Yes,Credit card (automatic),62.17,4675.11,Yes
CUST-118912,Female,0,No,No,61,Two year,Yes,Bank transfer (automatic),84.35,4925.78,Yes
CUST-118913,Female,0,Yes,No,29,One year,No,Mailed check,86.9,2297.98,No
CUST-118914,Male,1,No,No,56,One year,Yes,Bank transfer (automatic),84.94,4489.42,No
CUST-118915,Male,1,No,No,42,One year,Yes,Credit card (automatic),63.72,2874.67,No
CUST-118916,Female,0,Yes,Yes,54,Two year,No,Mailed check,48.84,2751.07,No
CUST-118917,Male,0,No,No,11,Month-to-month,Yes,Mailed check,114.83,1264.19,Yes
CUST-118918,Male,0,No,Yes,53,One year,No,Mailed check,92.38,5310.26,No
CUST-118919,Female,1,Yes,No,71,Two year,No,Electronic check,83.35,5462.66,No
CUST-118920,Male,0,Yes,No,15,Month-to-month,No,Electronic check,115.14,1718.44,Yes
CUST-118921,Male,0,Yes,Yes,39,One year,Yes,Mailed check,70.19,2642.07,No
CUST-118922,Male,0,No,Yes,24,One year,Yes,Electronic check,74.52,1722.93,No
CUST-118923,Female,0,No,Yes,59,Two year,Yes,Credit card (automatic),52.35,2892.37,No
CUST-118924,Female,1,No,Yes,44,One year,Yes,Bank transfer (automatic),45.15,2116.96,No
CUST-118925,Male,0,Yes,Yes,32,One year,Yes,Bank transfer (automatic),115.83,4059.26,No
CUST-118926,Male,1,Yes,Yes,59,One year,Yes,Electronic check,111.55,6862.77,No
CUST-118927,Female,0,Yes,Yes,35,Two year,Yes,Mailed check,38.66,1477.81,No
CUST-118928,Male,0,Yes,Yes,0,Month-to-month,Yes,Credit card (automatic),83.83,83.83,Yes
CUST-118929,Female,0,No,Yes,15,Month-to-month,No,Electronic check,27.76,387.87,No
CUST-118930,Male,0,Yes,No,39,Two year,Yes,Electronic check,117.61,4967.1,No
CUST-118931,Female,1,Yes,No,6,Month-to-month,No,Bank transfer (automatic),72.45,477.9,No
CUST-118932,Male,1,No,Yes,47,Two year,Yes,Electronic check,71.02,3582.97,No
CUST-118933,Female,0,Yes,Yes,17,Two year,No,Mailed check,100.68,1754.64,No
CUST-118934,Female,0,Yes,No,43,Two year,No,Credit card (automatic),117.67,5446.67,No
CUST-118935,Male,0,Yes,Yes,33,Month-to-month,No,Mailed check,64.51,2137.16,No
CUST-118936,Female,0,Yes,Yes,28,Two year,No,Credit card (automatic),86.68,2629.8,Yes
CUST-118937,Female,0,Yes,Yes,19,One year,No,Mailed check,76.96,1497.32,No
CUST-118938,Male,0,No,Yes,50,One year,Yes,Credit card (automatic),83.25,4194.5,No
CUST-118939,Female,0,No,Yes,29,Month-to-month,Yes,Bank transfer (automatic),110.58,3312.72,No
CUST-118940,Male,0,No,Yes,46,Two year,Yes,Bank transfer (automatic),107.19,5340.78,Yes
CUST-118941,Male,0,Yes,Yes,6,One year,Yes,Bank transfer (automatic),40.68,227.82,Yes
CUST-118942,Female,0,No,Yes,22,One year,No,Bank transfer (automatic),37.04,786.65,No
CUST-118943,Female,0,No,No,55,One year,Yes,Bank transfer (automatic),119.78,6890.39,No
CUST-118944,Male,0,Yes,Yes,26,Month-to-month,No,Credit card (automatic),21.18,556.69,No
CUST-118945,Male,1,No,No,51,Two year,Yes,Electronic check,57.43,2746.87,No
CUST-118946,Female,0,No,No,7,Month-to-month,Yes,Mailed check,91.89,654.9,No
CUST-118947,Male,0,Yes,No,30,One year,Yes,Electronic check,100.6,2836.67,No
CUST-118948,Male,0,No,No,48,One year,Yes,Mailed check,49.94,2383.12,No
CUST-118949,Male,1,Yes,No,70,Two year,No,Electronic check,89.11,5777.29,No
CUST-118950,Female,0,Yes,Yes,6,Month-to-month,No,Credit card (automatic),69.03,398.85,No
CUST-118951,Female,0,Yes,Yes,58,One year,No,Bank transfer (automatic),106.58,6366.92,No
CUST-118952,Female,0,Yes,No,61,Two year,Yes,Mailed check,68.14,3850.4,No
CUST-118953,Male,0,Yes,No,49,Two year,No,Bank transfer (automatic),96.07,5096.5,Yes
CUST-118954,Female,0,No,No,30,Month-to-month,No,Electronic check,40.21,1227.28,No
CUST-118955,Female,0,Yes,Yes,3,Month-to-month,No,Mailed check,54.04,168.22,No
CUST-118956,Female,0,No,No,28,One year,Yes,Mailed check,106.58,3044.96,Yes
CUST-118957,Male,0,Yes,No,22,Two year,Yes,Credit card (automatic),76.46,1734.47,No
CUST-118958,Male,0,Yes,Yes,63,Two year,Yes,Electronic check,22.35,1297.26,No
CUST-118959,Female,0,No,No,15,One year,No,Mailed check,34.89,474.4,No
CUST-118960,Female,0,Yes,Yes,67,Two year,No,Bank transfer (automatic),98.82,7205.7,No
CUST-118961,Female,0,No,Yes,32,Month-to-month,No,Bank transfer (automatic),49.91,1594.88,No
CUST-118962,Male,0,No,No,27,Month-to-month,No,Bank transfer (automatic),107.31,2876.99,Yes
CUST-118963,Female,1,No,Yes,69,Two year,Yes,Mailed check,70.46,5037.18,No
CUST-118964,Male,0,Yes,No,31,Two year,Yes,Electronic check,84.28,2359.76,No
CUST-118965,Female,1,Yes,No,19,One year,No,Bank transfer (automatic),112.78,2317.16,No
CUST-118966,Female,0,Yes,No,58,Two year,No,Electronic check,32.83,1850.69,No
CUST-118967,Male,0,Yes,No,44,One year,No,Bank transfer (automatic),58.98,2507.29,No
CUST-118968,Male,0,Yes,No,1,Month-to-month,Yes,Electronic check,63.46,67.11,No
